2198,TABACO PARA ENROLAR FINAMORE - TABACO NATURAL,TABACO PARA ENROLAR FINAMORE - TABACO NATURAL,FINAMORE,UN,,0,0,0,9,9,20,,1,1,0,0,0,0,0,0,0,0,0,,,,,,60,,0,0,0,7898546957116,0,0,0,0,0,0,0,C,20/10/2014,SIM,NAO,,NAO,0,0,,0,2/2/2017,,20,0,0,SIM,2/2/2017,0,0,(Blob),SIM,TABACO PARA ENROLAR ,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,20,18,,0,"5,102",0,8,0,8,,0,,,,0,21/10/2015,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,403",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2200,ESSENCIA ZOMO - KIWI WITH LEMON,ESSENCIA ZOMO - KIWI WITH LEMON,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411258,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,28/10/2015,,30,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO - KIWI,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2201,ESSENCIA ZOMO - VANILLA,ESSENCIA ZOMO - VANILLA,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411807,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,28/10/2015,,30,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO - VANI,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2202,ESSENCIA ZOMO - CREAMY ORANGE,ESSENCIA ZOMO - CREAMY ORANGE,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411418,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,12/10/2015,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO - CREA,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2203,ESSENCIA ZOMO - DULCE DE LECHE,ESSENCIA ZOMO - DULCE DE LECHE,,UN,,0,0,0,"5,2","5,2",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411531,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,2/9/2017,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO - DULC,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,403",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2205,ESSENCIA ZOMO -  COLA MINT,ESSENCIA ZOMO -  COLA MINT,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411760,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,28/10/2015,,30,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  COL,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2206,ESSENCIA ZOMO -  MIXED BERRIES,ESSENCIA ZOMO -  MIXED BERRIES,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411432,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,12/10/2015,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  MIX,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2207,ESSENCIA ZOMO -  PINEAPPLE,ESSENCIA ZOMO -  PINEAPPLE,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411586,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,12/10/2015,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  PIN,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2208,ESSENCIA ZOMO -  SPICED CHAI,ESSENCIA ZOMO -  SPICED CHAI,,UN,,0,0,0,"5,2","5,2",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411388,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,2/9/2017,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  SPI,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,403",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2209,ESSENCIA ZOMO -  ORANGE CHOCOLATE,ESSENCIA ZOMO -  ORANGE CHOCOLATE,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411555,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,28/10/2015,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  ORA,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2210,ESSENCIA ZOMO -  BANANA,ESSENCIA ZOMO -  BANANA,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411340,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,28/10/2015,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  BAN,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2211,ESSENCIA ZOMO -  GRAPE MINT,ESSENCIA ZOMO -  GRAPE MINT,,UN,,0,0,0,"5,5","5,5",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411777,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,28/10/2015,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  GRA,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2212,ESSENCIA ZOMO -  BLUEBERRY,ESSENCIA ZOMO -  BLUEBERRY,,UN,,0,0,0,"5,2","5,2",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411265,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,2/9/2017,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  BLU,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,403",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2213,ESSENCIA ZOMO -  BANANA CINNAMON,ESSENCIA ZOMO -  BANANA CINNAMON,,UN,,0,0,0,"5,2","5,2",12,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,78411685,0,18,0,0,0,0,0,C,21/01/2014,SIM,NAO,,NAO,0,0,,0,2/9/2017,,10,0,0,SIM,23/03/2017,0,0,(Blob),SIM,ESSENCIA ZOMO -  BAN,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,,0,"5,102",0,7,0,7,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,403",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2214,IMPRESSORA FISCAL DARUMA FS 700,IMPRESSORA FISCAL DARUMA FS 700,,UN,,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,B,28/10/2015,SIM,NAO,,NAO,0,0,,0,,,0,0,0,SIM,,0,0,(Blob),SIM,IMPRESSORA FISCAL DA,,,,,0,00 - PARA REVENDA,0,0,8471.49.32,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,SIM,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,,0,0,0,0,0,0,,10,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,0,0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,,0
2215,CACHACA CHICO MINEIRO PORCELANA OVAL 700 ML PRETA C/FILETE,CACHACA CHICO MINEIRO PORCELANA OVAL 700 ML PRETA C/FILETE,CHICO MINEIRO,UN,,0,0,0,"34,6","34,61",44,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,7,0,33,7898116760313,0,25,0,0,0,0,0,C,26/11/2012,SIM,NAO,SIM,NAO,0,0,,0,,,0,0,0,SIM,30/10/2015,0,0,(Blob),SIM,PORCELANA OVAL PRETA,,,,,0,00 - PARA REVENDA,0,0,22084000,SIM,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,44,3,,0,"5,102",0,7,0,7,,0,,,,0,30/10/2015,"21,5",,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,0,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"35,87",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"46,43","19,06",0,,,,0
2216,CACHACA CHICO MINEIRO MORINGAO PORCELANA 1 LITRO,CACHACA CHICO MINEIRO MORINGAO PORCELANA 1 LITRO,CHICO MINEIRO,UN,,0,0,0,"41,1","41,11",52,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,7,0,33,7898116760696,0,25,0,0,0,0,0,C,26/11/2012,SIM,NAO,SIM,NAO,0,0,,0,,,0,0,0,SIM,30/10/2015,0,0,(Blob),SIM,MORINGAO 1 LITRO,,,,,0,00 - PARA REVENDA,0,0,22084000,SIM,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,52,3,,0,"5,102",0,7,0,7,,0,,,,0,30/10/2015,"21,5",,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,0,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"35,87",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"46,43","19,06",0,,,,0
2217,CACHACA CHICO MINEIRO MORINGA PORCELANA 250ML,CACHACA CHICO MINEIRO MORINGA PORCELANA 250ML,CHICO MINEIRO,UN,,0,0,0,"13,21","13,22",17,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,7,0,33,7898116760078,0,25,0,0,0,0,0,C,26/11/2012,SIM,NAO,SIM,NAO,0,0,,0,,,0,0,0,SIM,30/10/2015,0,0,(Blob),SIM,MORINGA 250ML,,,,,0,00 - PARA REVENDA,0,0,22084000,SIM,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,17,3,,0,"5,102",0,7,0,7,,0,,,,0,30/10/2015,"21,5",,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,0,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"35,87",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"46,43","19,06",0,,,,0
2218,CACHACA CHICO MINEIRO MORINGA PORCELANA 60ML,CACHACA CHICO MINEIRO MORINGA PORCELANA 60ML,CHICO MINEIRO,UN,,0,0,0,"9,93","9,93","12,5",,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,7,0,33,7898116760702,0,25,0,0,0,0,0,C,26/11/2012,SIM,NAO,SIM,NAO,0,0,,0,,,0,0,0,SIM,30/10/2015,0,0,(Blob),SIM,MORINGA 60ML,,,,,0,00 - PARA REVENDA,0,0,22084000,SIM,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,"12,5",3,,0,"5,102",0,7,0,7,,0,,,,0,30/10/2015,"21,5",,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,0,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"35,87",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"46,43","19,06",0,,,,0
2219,CACHACA CHICO MINEIRO PORCELANA CORPO DE MULHER 700 ML,CACHACA CHICO MINEIRO PORCELANA CORPO DE MULHER 700 ML,CHICO MINEIRO,UN,,0,0,0,"32,13","40,34",55,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,7,0,25,7898116760023,0,25,0,0,0,0,0,C,26/11/2012,SIM,NAO,SIM,NAO,0,0,,0,20/04/2016,,48,0,"0,55",SIM,20/04/2016,0,0,(Blob),SIM,CACHACA CHICO MINETA,,,,,0,00 - PARA REVENDA,0,0,22084000,SIM,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,55,3,,0,"5,102",0,7,0,7,,0,,,,0,20/04/2016,"48,6",,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,0,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"35,87",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"46,43","19,06",0,,,,0
2220,FUMO DESFIADO EXTRA SUAVE ROYALL TABACO - 30 G,FUMO DESFIADO EXTRA SUAVE ROYALL TABACOV- 30 G,,UN,,0,0,0,1,1,"2,5",,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,40232895463,0,18,0,0,0,0,0,C,11/10/2015,SIM,NAO,,NAO,0,0,,0,11/10/2015,,60,0,0,SIM,,0,0,(Blob),SIM,FUMO DESFIADO EXTRA ,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,"2,5",0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2221,SEDA RAW ORGANIC HEMP KING SIZE SLIM,SEDA RAW ORGANIC HEMP KING SIZE SLIM,,UN,,0,0,0,4,4,8,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,716165174219,0,18,0,0,0,0,0,C,2/4/2014,SIM,NAO,,NAO,0,0,,0,11/10/2015,,250,0,0,SIM,3/6/2017,0,0,(Blob),SIM,SEDA RAW ORGANIC HEM,,,,,0,00 - PARA REVENDA,0,0,48063000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,8,0,,0,"5,102",0,8,0,8,,0,,,,0,3/6/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"9,56",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"13,23",12,0,,,,0
2222,SEDA RAW CONNOUSEIR KING SIZE SLIM + TIPS,SEDA RAW CONNOUSEIR KING SIZE SLIM + TIPS,,UN,,0,0,0,6,6,15,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,716165174011,0,18,0,0,0,0,0,C,2/4/2014,SIM,NAO,,NAO,0,0,,0,11/10/2015,,120,0,0,SIM,11/10/2015,0,0,(Blob),SIM,SEDA RAW CONNOUSEIR ,,,,,0,00 - PARA REVENDA,0,0,48063000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,15,0,,0,"5,102",0,8,0,8,,0,,,,0,11/10/2015,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"9,56",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"13,23",12,0,,,,0
2223,ESSENCIA NEW LIQUIDO PREMIUM - WATERMELON,ESSENCIA NEW LIQUIDO PREMIUM - WATERMELON,,UN,,0,0,0,"1,3",1419,6,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,C,8/8/2014,SIM,NAO,,NAO,0,0,,0,11/11/2015,,111,0,91468,SIM,11/11/2015,0,0,(Blob),SIM,ESSENCIA NEW LIQUIDO,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,,0,"5,102",0,8,0,8,,0,,,,0,11/11/2015,20,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2224,ESSENCIA NEW LIQUIDO PREMIUM - BLUEBW/MINT,ESSENCIA NEW LIQUIDO PREMIUM - BLUEBW/MINT,,UN,,0,0,0,"1,2",1295,6,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,C,8/8/2014,SIM,NAO,,NAO,0,0,,0,14/06/2016,,92,0,25368,SIM,14/06/2016,0,0,(Blob),SIM,ESSENCIA NEW LIQUIDO,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,,0,"5,102",0,8,0,8,,0,,,,0,8/8/2014,20,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2225,ESSENCIA NEW LIQUIDO PREMIUM - CHERRY,ESSENCIA NEW LIQUIDO PREMIUM - CHERRY,,UN,,0,0,0,"1,2",1291,6,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,C,8/8/2014,SIM,NAO,,NAO,0,0,,0,14/06/2016,,100,0,25368,SIM,14/06/2016,0,0,(Blob),SIM,ESSENCIA NEW LIQUIDO,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,,0,"5,102",0,8,0,8,,0,,,,0,8/8/2014,20,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2226,ESSENCIA NEW LIQUIDO PREMIUM - MINT,ESSENCIA NEW LIQUIDO PREMIUM - MINT,,UN,,0,0,0,"1,2",1241,6,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,C,8/8/2014,SIM,NAO,,NAO,0,0,,0,14/06/2016,,100,0,25368,SIM,14/06/2016,0,0,(Blob),SIM,ESSENCIA NEW LIQUIDO,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,,0,"5,102",0,8,0,8,,0,,,,0,8/8/2014,20,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2227,ESSENCIA NEW LIQUIDO PREMIUM - PASION FRUTG,ESSENCIA NEW LIQUIDO PREMIUM - PASION FRUTG,,UN,,0,0,0,"1,3",1419,6,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,C,8/8/2014,SIM,NAO,,NAO,0,0,,0,11/11/2015,,103,0,91468,SIM,,0,0,(Blob),SIM,ESSENCIA NEW LIQUIDO,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,,0,"5,102",0,8,0,8,,0,,,,0,8/8/2014,20,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2228,ESSENCIA NEW LIQUIDO PREMIUM - TUTTI FRUTTI,ESSENCIA NEW LIQUIDO PREMIUM - TUTTI FRUTTI,,UN,,0,0,0,"1,3","1,42",6,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,C,8/8/2014,SIM,NAO,,NAO,0,0,,0,11/11/2015,,108,0,91468,SIM,,0,0,(Blob),SIM,ESSENCIA NEW LIQUIDO,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,,0,"5,102",0,8,0,8,,0,,,,0,8/8/2014,20,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
2229,ESSENCIA NEW LIQUIDO PREMIUM - GHUDANG,ESSENCIA NEW LIQUIDO PREMIUM - GHUDANG,,UN,,0,0,0,"1,3",1419,6,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,C,8/8/2014,SIM,NAO,,NAO,0,0,,0,11/11/2015,,131,0,91468,SIM,,0,0,(Blob),SIM,ESSENCIA NEW LIQUIDO,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,,0,"5,102",0,8,0,8,,0,,,,0,8/8/2014,20,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
